,ds,y,city_name,locality_name,device_date_time,rain_intensity,rain_accumulation,humidity,temperature,wind_direction,wind_speed
902,2024-05-08 14:00:00,31,Kolkata,Baguihati,2024-05-08 14:00:00,0,7.4,58.63,33.09,256.3,0
903,2024-05-08 15:00:00,32,Kolkata,Baguihati,2024-05-08 15:00:00,0,7.4,57.15,33.5,170.2,1.34
904,2024-05-08 16:00:00,37,Kolkata,Baguihati,2024-05-08 16:00:00,0,7.4,58.84,33.35,168.4,0.12
905,2024-05-08 17:00:00,35,Kolkata,Baguihati,2024-05-08 17:00:00,0,7.4,65.6,31.7,158.9,0.11
906,2024-05-08 18:00:00,41,Kolkata,Baguihati,2024-05-08 18:00:00,0,7.4,69.43,30.73,82.4,0.16
907,2024-05-08 19:00:00,55,Kolkata,Baguihati,2024-05-08 19:00:00,0,7.4,73.25,29.82,150.3,0.39
908,2024-05-08 20:00:00,40,Kolkata,Baguihati,2024-05-08 20:00:00,0,7.4,76.53,29.41,169.1,0.96
909,2024-05-08 21:00:00,36,Kolkata,Baguihati,2024-05-08 21:00:00,0,7.4,76.9,28.94,177.4,0.1
910,2024-05-08 22:00:00,21,Kolkata,Baguihati,2024-05-08 22:00:00,0,7.6,80.27,28.55,58,0.22
911,2024-05-08 23:00:00,9,Kolkata,Baguihati,2024-05-08 23:00:00,0,7.6,81.98,28.22,163,1.56
912,2024-05-09 00:00:00,1,Kolkata,Baguihati,2024-05-09 00:00:00,0,0,81.83,28.07,28.3,0.28
913,2024-05-09 01:00:00,2,Kolkata,Baguihati,2024-05-09 01:00:00,0,0,83.08,27.94,147.3,0.25
914,2024-05-09 02:00:00,0,Kolkata,Baguihati,2024-05-09 02:00:00,0,0,84.09,27.81,161.4,0.22
915,2024-05-09 03:00:00,2,Kolkata,Baguihati,2024-05-09 03:00:00,0,0,85.59,27.47,165.7,0.19
916,2024-05-09 04:00:00,4,Kolkata,Baguihati,2024-05-09 04:00:00,0,0,85.94,27.33,163.2,0
917,2024-05-09 05:00:00,1,Kolkata,Baguihati,2024-05-09 05:00:00,0,0,86.4,27.2,162.8,0.12
918,2024-05-09 06:00:00,5,Kolkata,Baguihati,2024-05-09 06:00:00,0,0,85.87,27.58,155.7,0.04
919,2024-05-09 07:00:00,18,Kolkata,Baguihati,2024-05-09 07:00:00,0,0,85.39,28.49,171.9,0.18
920,2024-05-09 08:00:00,33,Kolkata,Baguihati,2024-05-09 08:00:00,0,0,82.5,29.21,154.2,0
921,2024-05-09 09:00:00,64,Kolkata,Baguihati,2024-05-09 09:00:00,0,0,77.51,30.61,169.6,0.18
922,2024-05-09 10:00:00,99,Kolkata,Baguihati,2024-05-09 10:00:00,0,0.2,70.21,32.82,174.9,0.93
923,2024-05-09 11:00:00,119,Kolkata,Baguihati,2024-05-09 11:00:00,0,0.2,73.41,31.75,170.1,0.42
924,2024-05-09 12:00:00,68,Kolkata,Baguihati,2024-05-09 12:00:00,0,0.8,69.3,32.9,172.2,0
925,2024-05-09 13:00:00,63,Kolkata,Baguihati,2024-05-09 13:00:00,0,0.8,61.82,35.1,183.3,0.16
926,2024-05-09 14:00:00,42,Kolkata,Baguihati,2024-05-09 14:00:00,0,7.6,90.21,23.97,294.1,0.38
927,2024-05-09 15:00:00,55,Kolkata,Baguihati,2024-05-09 15:00:00,0,9.6,86.83,24.68,166.3,0.69
928,2024-05-09 16:00:00,38,Kolkata,Baguihati,2024-05-09 16:00:00,0,11.2,80.82,27.62,340.3,0.23
929,2024-05-09 17:00:00,47,Kolkata,Baguihati,2024-05-09 17:00:00,0,11.8,86.51,25.95,349.7,0.4
930,2024-05-09 18:00:00,58,Kolkata,Baguihati,2024-05-09 18:00:00,0,12,89.23,25.39,347.6,0.08
931,2024-05-09 19:00:00,126,Kolkata,Baguihati,2024-05-09 19:00:00,0,12.4,89.48,24.92,352.3,1.71
932,2024-05-09 20:00:00,110,Kolkata,Baguihati,2024-05-09 20:00:00,0,13.8,93.06,23.66,344.4,0.22
933,2024-05-09 21:00:00,42,Kolkata,Baguihati,2024-05-09 21:00:00,0,15.6,92.22,23.83,345.6,0.37
934,2024-05-09 22:00:00,11,Kolkata,Baguihati,2024-05-09 22:00:00,0,16,92.43,24.1,154.8,0.73
935,2024-05-09 23:00:00,6,Kolkata,Baguihati,2024-05-09 23:00:00,0,16,92.65,24.25,39.7,0.01
936,2024-05-10 00:00:00,5,Kolkata,Baguihati,2024-05-10 00:00:00,0,0,88.81,24.43,138.2,0
937,2024-05-10 01:00:00,1,Kolkata,Baguihati,2024-05-10 01:00:00,0,0,87.78,24.82,189.5,0
938,2024-05-10 02:00:00,0,Kolkata,Baguihati,2024-05-10 02:00:00,0,0,90.56,24.47,344.1,0.04
939,2024-05-10 03:00:00,1,Kolkata,Baguihati,2024-05-10 03:00:00,0,0.4,91.64,24.06,5.8,0.04
940,2024-05-10 04:00:00,2,Kolkata,Baguihati,2024-05-10 04:00:00,0,0.4,92.38,23.77,346.8,0.08
941,2024-05-10 05:00:00,2,Kolkata,Baguihati,2024-05-10 05:00:00,0,0.4,94.15,23.44,176.6,0.55
942,2024-05-10 06:00:00,2,Kolkata,Baguihati,2024-05-10 06:00:00,0,0.6,92.66,23.93,191.7,0.2
943,2024-05-10 07:00:00,22,Kolkata,Baguihati,2024-05-10 07:00:00,0,0.6,89.18,25.2,163.4,0.22
944,2024-05-10 08:00:00,64,Kolkata,Baguihati,2024-05-10 08:00:00,0,0.6,83.33,26.42,158.5,0.05
945,2024-05-10 09:00:00,97,Kolkata,Baguihati,2024-05-10 09:00:00,0,1,75,28.9,151.6,0
946,2024-05-10 10:00:00,99,Kolkata,Baguihati,2024-05-10 10:00:00,0,1,71.47,29.27,165.4,0.89
947,2024-05-10 11:00:00,73,Kolkata,Baguihati,2024-05-10 11:00:00,0,1,67.05,31.28,191.9,0.03
948,2024-05-10 12:00:00,86,Kolkata,Baguihati,2024-05-10 12:00:00,0,1.2,66.04,31.37,157.3,0.01
949,2024-05-10 13:00:00,61,Kolkata,Baguihati,2024-05-10 13:00:00,0,1.2,66.31,31.32,191.5,0.38
950,2024-05-10 14:00:00,66,Kolkata,Baguihati,2024-05-10 14:00:00,0,1.2,60.01,33.86,162.3,0.25
951,2024-05-10 15:00:00,42,Kolkata,Baguihati,2024-05-10 15:00:00,0,1.2,61.16,33.82,168.1,0.08
952,2024-05-10 16:00:00,71,Kolkata,Baguihati,2024-05-10 16:00:00,0,1.2,60.31,34.3,167,0.26
953,2024-05-10 17:00:00,76,Kolkata,Baguihati,2024-05-10 17:00:00,0,1.4,67.75,32.41,181.1,0.12
954,2024-05-10 18:00:00,71,Kolkata,Baguihati,2024-05-10 18:00:00,0,1.4,75.21,30.74,174.8,1.56
955,2024-05-10 19:00:00,68,Kolkata,Baguihati,2024-05-10 19:00:00,0,1.4,75.03,29.38,159.8,0.07
956,2024-05-10 20:00:00,57,Kolkata,Baguihati,2024-05-10 20:00:00,0,1.4,76.06,28.83,156.4,0.22
957,2024-05-10 21:00:00,42,Kolkata,Baguihati,2024-05-10 21:00:00,0,1.4,81.28,28.57,174.7,0.1
958,2024-05-10 22:00:00,43,Kolkata,Baguihati,2024-05-10 22:00:00,0,1.4,82.63,28.22,25.9,0.28
959,2024-05-10 23:00:00,12,Kolkata,Baguihati,2024-05-10 23:00:00,0,1.4,84.53,27.91,164.3,0.18
960,2024-05-11 00:00:00,4,Kolkata,Baguihati,2024-05-11 00:00:00,0,0,85.46,27.8,47.3,0.07
961,2024-05-11 01:00:00,2,Kolkata,Baguihati,2024-05-11 01:00:00,0,0,85.17,27.71,62.6,0.22
962,2024-05-11 02:00:00,0,Kolkata,Baguihati,2024-05-11 02:00:00,0,0,87.76,27.43,112.3,0.03
963,2024-05-11 03:00:00,0,Kolkata,Baguihati,2024-05-11 03:00:00,0,0,89.93,27.29,153.8,0.3
964,2024-05-11 04:00:00,0,Kolkata,Baguihati,2024-05-11 04:00:00,0,0,90.53,27.46,154.2,0.06
965,2024-05-11 05:00:00,6,Kolkata,Baguihati,2024-05-11 05:00:00,0,0,91.64,27.35,100.6,0.23
966,2024-05-11 06:00:00,5,Kolkata,Baguihati,2024-05-11 06:00:00,0,0,91.58,27.79,153.9,0.14
967,2024-05-11 07:00:00,9,Kolkata,Baguihati,2024-05-11 07:00:00,0,0,88.92,28.85,39.2,0
968,2024-05-11 08:00:00,23,Kolkata,Baguihati,2024-05-11 08:00:00,0,0,83.33,30.68,169.7,1.21
969,2024-05-11 09:00:00,59,Kolkata,Baguihati,2024-05-11 09:00:00,0,0.2,75.49,32.46,148.4,0.08
970,2024-05-11 10:00:00,80,Kolkata,Baguihati,2024-05-11 10:00:00,0,0.2,69.66,33.54,351.3,0
971,2024-05-11 11:00:00,60,Kolkata,Baguihati,2024-05-11 11:00:00,0,0.2,62.34,35.45,266.9,0.07
972,2024-05-11 12:00:00,121,Kolkata,Baguihati,2024-05-11 12:00:00,0,0.2,63.99,34.68,168.3,1.22
973,2024-05-11 13:00:00,63,Kolkata,Baguihati,2024-05-11 13:00:00,0,0.2,71.49,30.22,174.1,1.25
974,2024-05-11 14:00:00,63,Kolkata,Baguihati,2024-05-11 14:00:00,0,0.2,82.79,27.96,43.5,0.28
975,2024-05-11 15:00:00,61,Kolkata,Baguihati,2024-05-11 15:00:00,0,0.2,67.53,29.69,181.9,3.15
976,2024-05-11 16:00:00,74,Kolkata,Baguihati,2024-05-11 16:00:00,0,0.2,78.08,28.03,160.6,0.18
